,name,address,review_count,rating,price,categories,latitude_yelp,longitude_yelp,yelp_id,hours,program_name,facility_address,facility_city,latitude,longitude
865,Wienerschnitzel,,44,3,$,"Hot Dogs, Fast Food, Sandwiches",34.0623977,-118.106751,xaX7yZo5JpIoBaO4gplJ2w,,WIENERSCHNITZEL #144,7434 E GARVEY AVE,ROSEMEAD,,
866,Tacos Mi Casita,,46,4.5,$,Tacos,34.4162551,-118.4535704,fM2a1jqiCevF9K3_U8fQWg,,TACOS MI CASITA,18342 SOLEDAD CANYON RD,CANYON COUNTRY,,
867,Tom N Toms coffee,,87,3.5,$,Coffee & Tea,34.06579,-118.29108,jNGPyPAWJgtvZ0zyadiNDA,,TOM N TOMS VERMONT GALLERIA,440 S VERMONT AVE # 116,LOS ANGELES,,
868,Rite Aid,,20,2,$,"Drugstores, Convenience Stores",34.054299,-117.973236,YAr5ntR5bfFGvmT3JEfLfQ,,RITE AID #05593,13905 AMAR RD,LA PUENTE,,
869,Daiso Japan,,77,4,$,Discount Store,33.85613791,-118.1165061,Bpkj9I4S3FZS1gcuK6hexA,,DAISO JAPAN,5428 WOODRUFF AVE,LAKEWOOD,,
870,Solmade,,7,4.5,,Grocery,33.98536068,-118.4244916,oQPZCfJdEZrLLY5KxzwA-A,,SOLMADE MARKET,12740 CULVER BLVD # F,LOS ANGELES,,
871,,,,,,,,,,,FYE #36,2024 MONTEBELLO TOWN CENTER,MONTEBELLO,,
872,Buffalo Bruce's Mercantile,,292,4.5,$,"Coffee & Tea, Barbeque, Breakfast & Brunch",34.30725861,-118.4308548,4iAYVVXHKlgT99oElE-4sw,,BUFFALO BRUCE'S MERCANTILE,13661 HUBBARD ST,SYLMAR,,
873,Cr8zy Buns,,49,3,$,"Korean, Chicken Wings",34.13139965,-118.0659121,hofEOUSYdhc_ACV8qAJZ8Q,,CR8ZY BUNS,1101 W HUNTINGTON DR # 3,ARCADIA,,
874,Pita Café,,219,4,$$,Mediterranean,33.95954,-118.38004,WEy4_RGoivCOIbu-7M4x2Q,,PITA CAFE,5650 W MANCHESTER AVE,LOS ANGELES,,
875,,,,,,,,,,,COLUMBUS CLUB OF NORWALK,12138 E FRONT ST,NORWALK,,
876,70s Saga Ramen&Curry,,216,4,$$,"Ramen, Japanese Curry",34.0703003,-117.9217053,rL4o5CfG5GUhICSWQ2kwLA,,RAMEN & CURRY,204 S GLENDORA AVE,WEST COVINA,,
877,,,,,,,,,,,FLORENCE SHELL,2322 E FLORENCE AVE,HUNTINGTON PARK,,
878,Founders' Room,,1,4,,Venues & Event Spaces,34.05586332,-118.2497311,kDdKAS4mqh9fDL3YJsHAsw,,FOUNDERS ROOM LOUNGE,111 S GRAND AVE,LOS ANGELES,,
879,Mountain High Resort,,699,3,,Ski Resorts,34.376947,-117.691525,dYYSZ8WRogZ8n6ZxhU6R6Q,,MOUNTAIN HIGH RESORT - BIG PINES BASE LODGE,24510 STATE HIGHWAY 2,WRIGHTWOOD,,
880,Urban Plates,,449,4,$$,"American (New), Sandwiches, Salad",34.16926,-118.60275,bWUJoW6UOnPhp4AUIniKPA,,URBAN PLATES,21857 VENTURA BLVD,WOODLAND HILLS,,
881,Creamistry,,57,4,$$,Ice Cream & Frozen Yogurt,34.02778,-117.7601,xENFpPNpN32r3swmnmJTUg,,CREAMISTRY,12 RANCHO CAMINO DR STE 101,POMONA,,
882,Sogongdong Tofu & Bbq,,26,2.5,$$,"Korean, Barbeque",34.131626,-118.065892,BzWRDNU8gNgUeq_bV4irfw,,SOGONGDONG TOFU & BBQ,1101 W HUNTINGTON DR # 7,ARCADIA,,
883,Earl of Sandwich,,61,3.5,$,"Sandwiches, Salad, Wraps",34.05142827,-118.251554,5ZUUe9HsR5FT0GAoexbB_Q,,EARL OF SANDWICH,350 S GRAND AVE STE D5,LOS ANGELES,,
884,Stone Grill,,455,4,$$,"Korean, Barbeque",34.05949829,-118.2921274,C4bl1EIuQ7CepSgdS-7MzA,,STONE GRILL KOREAN BBQ,703 S VERMONT AVE,LOS ANGELES,,
885,Manna Donuts,,29,4,$,"Donuts, Bubble Tea, Juice Bars & Smoothies",33.790219,-118.154772,uT1MQloMa5q48BPDHCW4GA,,MANNA DONUTS,3199 E PACIFIC COAST HWY # 105,SIGNAL HILL,,
886,98 Cents Plus Discount Store,,1,4,,Discount Store,34.0107251,-118.2927089,unBXc30Xr0_dzKKaRKUl7Q,,NEW DISCOUNT STORE,1030 W MARTIN LUTHER KING JR. BLVD # 105,LOS ANGELES,,
887,CVS Pharmacy,,42,2.5,$,"Pharmacy, Drugstores, Convenience Stores",34.14789,-118.258155,m0TtoCz18z0uy9z89rb1hw,,CVS #10445,125 N CENTRAL AVE,GLENDALE,,
888,WaBa Grill,,24,3,$,"Fast Food, Asian Fusion",33.9679906,-118.0959015,neayVq50FFX06DnUrRLC7w,,WABA GRILL260,9416 SLAUSON AVE,PICO RIVERA,,
889,Subhannahong Royal Thai Cuisine,,334,4,$$,"Thai, Noodles, Soup",33.82381,-118.38498,SYPTOBzsVq3zrKNNpZ0xUQ,,SUBHANNAHONG ROYAL THAI CUSINE,1212 PACIFIC COAST HWY,REDONDO BEACH,,
890,Rae G Cafe,,48,5,,"Cafes, American (Traditional), Sandwiches",33.83630777,-118.3099376,EEORVKJuXe3mSW_ZcNPOLw,,RAE G CAFE @ TORRANCE,21221 S WESTERN AVE STE 120,TORRANCE,,
891,The Place Gu Jip Restaurant,,205,4,$$,"Korean, Soup",33.891296,-118.309843,7lc-l2sDwiCv6UbGz5YakQ,,THE PLACE GUE JIP,15435 S WESTERN AVE # 109,GARDENA,,
892,The NoMad Restaurant,,351,4,$$$$,"American (New), Cocktail Bars, Tapas/Small Plates",34.04697,-118.25557,77OCLqNangVVY-GHXAE7ng,,NOMAD HOTEL - MEZZANINE RESTAURANT & BAR,649 S OLIVE ST,LOS ANGELES,,
893,Madame Tomate,,40,4,$$,"Sandwiches, Breakfast & Brunch",33.88059513,-118.37897,gULnvwWSfTE4CuK9ZTTTqg,,BOBALOCA MB / MADAME TOMATE,210 N AVIATION BLVD UNIT C,MANHATTAN BEACH,,
894,,,,,,,,,,,THE DONUT HOUSE,104 W ANAHEIM ST,WILMINGTON,,
895,Citrus College,,1,4,,Cosmetology Schools,34.13422,-117.88686,hkiKFdaAQxWaWeInJ4Oq_Q,,PACIFIC DINING-CITRUS COLLEGE,1000 W FOOTHILL BLVD,GLENDORA,,
896,A-Won Japanese Restaurant,,260,3.5,$$,"Japanese, Sushi Bars, Korean",34.05536,-118.292,Uz-h3uDJrJ3FLWUThZx2oA,,A WON JAPANESE RESTAURANT,913 S VERMONT AVE,LOS ANGELES,,
897,101 Noodle Express,,1921,4,$,"Chinese, Noodles",34.07907433,-118.1095375,nsdANtlNEj_Dk2EnvQzFhA,,101 NOODLE,1408 E VALLEY BLVD,ALHAMBRA,,
898,Starbucks,,105,2.5,$$,Coffee & Tea,33.886948,-118.10049,UoxsjKI555hoFvAJqkZ5zQ,,STARBUCKS COFFEE #50943,15925 STUDEBAKER RD,CERRITOS,,
899,Jireh honey shop,,2,5,,"Health Markets, Honey",34.228378,-118.435323,AiXJj963lOTL9WKmr7TUmw,,JIREH HONEY SHOP,8725 WOODMAN AVE,ARLETA,,
900,New Millennium Pizza,,74,3.5,$,Pizza,33.945455,-118.3489292,z9YR0W1uBBwAHubqqlpiVQ,,MILLENNIUM  PIZZA INC,4209 W CENTURY BLVD,INGLEWOOD,,
901,,,,,,,,,,,WESTSIDE LIQUOR,11031 SANTA MONICA BLVD,LOS ANGELES,,
902,Krispy Krunchy Chicken,,22,2.5,,"Cajun/Creole, Fast Food, Chicken Wings",34.0593353,-118.2748031,4f9t4eQC6NmWaQkoHFH1rQ,,KRISPY KRUNCHY CHICKEN - ALVARADO,600 S ALVARADO ST STE 111C,LOS ANGELES,,
903,Westlake Brewing & Libations,,95,4,$$,Breweries,34.1535784,-118.8023418,oXdadbdCq9rnShsxAEfcxQ,,WESTLAKE BREWING KITCHEN,31111 VIA COLINAS AVE # 202,WESTLAKE VILLAGE,,
904,Dough & Joe,,100,4.5,$$,"Pizza, Coffee & Tea, Breakfast & Brunch",34.0485304,-118.3854591,N_6aNR5qxA84IZRfLF9M6Q,,DOUGH AND JOE,1708 S ROBERTSON BLVD,LOS ANGELES,,
905,KFC,,34,2,$,"Fast Food, Chicken Wings, Chicken Shop",34.02605964,-118.2780833,YzTLKQV3x-jeX7Lvns-_Cg,,KFC,2807 S FIGUEROA ST,LOS ANGELES,,
906,,,,,,,,,,,AMIGO LIQUOR,3428 MARTIN LUTHER KING BLVD # 32,LYNWOOD,,
907,Sugarfina - Santa Anita,,25,4,$$,"Candy Stores, Gift Shops, Chocolatiers & Shops",34.13377644,-118.052293,2Bw5BWImEy5QM0W4uY7LYw,,SUGARFINA,400 S BALDWIN AVE # A14,ARCADIA,,
908,Cityplus Coffee,,118,4.5,$$,"Coffee & Tea, Creperies",34.00233,-117.81145,ZR7hpzu2HoMh_5GAgoiJ_A,,CITYPLUS COFFEE,1155 S DIAMOND BAR BLVD # A,DIAMOND BAR,,
909,7-Eleven,,12,2.5,$,"Convenience Stores, Coffee & Tea",34.2204434,-118.5805625,DkSoUVLJOIaJxsMgGZsFDg,,7-ELEVEN STORE 13893C,20519 ROSCOE BLVD,CANOGA PARK,,
910,Babouch Moroccan Restaurant,,428,4,$$,Moroccan,33.736652,-118.292063,l17zFSgwG8ozHs1svT5GRA,,BABOUCH MOROCCAN REST AND LOUNGE,810 S GAFFEY ST,SAN PEDRO,,
911,Lucky Market,,3,4.5,$,"Grocery, Beer, Wine & Spirits",34.04613282,-118.1866016,fBuLGbyuTSx7gRK6FMv6fw,,EDITH MARKET #4,3620 BLANCHARD ST,LOS ANGELES,,
912,King Bee Bakery,,163,2.5,$,"Bakeries, Patisserie/Cake Shop",34.062736,-118.1220964,CN3XTSCdEPY4CA04FRgYqQ,,KING BEE BAKERY,127 E GARVEY AVE STE A,MONTEREY PARK,,
913,Burger King,,30,2,$,"Burgers, Fast Food",34.21698761,-118.4482193,O10Tcn4fovQWC8PZzjJMmQ,,BURGER KING # 1038,8030 VAN NUYS BLVD,PANORAMA CITY,,
914,TJ Maxx,,20,3.5,$$,Department Stores,34.14015702,-117.9886657,Bxc3Mo6axUAHD6xuwM0Ihg,,TJ MAXX #1510,729 E HUNTINGTON DR,MONROVIA,,
915,,,,,,,,,,,ASHTALA,11140 BALBOA BLVD,GRANADA HILLS,,
916,Sweet Wonders,,20,4,$,"Shaved Ice, Ice Cream & Frozen Yogurt",34.144876,-118.259835,pydXbiksIQoSA2scHl_4qQ,,SWEET WONDERS,2131 GALLERIA WAY,GLENDALE,,
917,Guisados Al Patron,,18,3,,"Mexican, Fast Food",33.96266,-118.16511,sWtBWJTWj0hWbqBDslTylQ,,GUISADOS AL PATRON,7716 EASTERN AVE,BELL GARDENS,,
918,Café Meli Mellow,,53,4.5,$$,"Coffee & Tea, Bubble Tea, Ice Cream & Frozen Yogurt",33.87126405,-118.3550423,ECCn4O7X9HHl-MKHIjZoYA,,CAFE MELI MELLOW,1815 HAWTHORNE BLVD STE 334,REDONDO BEACH,,
919,Dickey's Barbecue Pit,,210,3.5,$$,"Barbeque, American (Traditional), Chicken Wings",34.09481,-118.12699,F2u4Kq9nQ8QqcOrEb1v1LA,,DICKEY'S BARBECUE PIT,8 W MAIN ST,ALHAMBRA,,
920,,,,,,,,,,,HAINAN TASTE,18472 E COLIMA RD UNIT 100,ROWLAND HEIGHTS,,
921,The Bottle Inn Hermosa,,308,4,$$,Italian,33.86903,-118.40372,OXiQR5gdOEKiFKbu4t3emw,,THE BOTTLE INN,26 22ND ST,HERMOSA BEACH,,
922,Wokcano,,180,3.5,$$,"Chinese, Asian Fusion",33.8658449,-118.0954936,JoBgaWRGVrVithe5RSIqlg,,WOKCANO CERRITOS LLC,11165 183RD ST STE A165,CERRITOS,,
923,All India Cafe,,418,4.5,$$,Indian,34.15062,-118.25459,WPUxN0YNeO5aeGKRgr3w8w,,NEW ALL INDIA CAFE,316 N BRAND BLVD,GLENDALE,,
924,Kaffeinated,,47,4,$$,"Coffee & Tea, Juice Bars & Smoothies, Acai Bowls",34.4605252,-118.5115521,8lCjU4d_AqmRP5JXJ0BQAg,,KAFFEINATED CAFE,28440 HASKELL CANYON RD,SANTA CLARITA,,
925,Lady M Cake Boutique,,204,3.5,$$,"Patisserie/Cake Shop, Custom Cakes",34.13507,-118.051579,qT8d9NG6kK4caAnraW7RuQ,,LADY M,400 S BALDWIN AVE # E21,ARCADIA,,
926,Liquor Barrel,,3,3.5,,"Beer, Wine & Spirits",33.9020349,-118.3564632,_Ed297nQbeOt2kEu9e-36A,,LIQUOR BARREL,4549 W ROSECRANS AVE,HAWTHORNE,,
927,Awesome Thai,,391,4,$,"Thai, Seafood, Noodles",34.187225,-118.536411,yBEHgkWZ_U72Fahzujw7IA,,AWESOME THAI,18505 VICTORY BLVD,RESEDA,,
928,Glazed Donut Bar,,282,4.5,$$,"Donuts, Coffee & Tea",33.940715,-117.9937284,4EsZPguIMtN1YfzX5FK01Q,,GLAZE DONUT BAR,15764 LA FORGE ST,WHITTIER,,
929,,,,,,,,,,,USC DULCE,3096 S MC CLINTOCK AVE # 4-B,LOS ANGELES,,
930,Starbucks,,113,4,$$,Coffee & Tea,34.111178,-118.287218,WSTdNOub1aZidBZRmVdffw,,STARBUCKS #27874,2138 HILLHURST AVE,LOS ANGELES,,
931,310 Kitchen,,1,5,$$,Chinese,33.99553,-117.96922,L-bkUyfNn2a5U-C-ii1woA,,310 KITCHEN,2111 S HACIENDA BLVD,HACIENDA HEIGHTS,,
932,Koji Ramen,,240,4,$$,Ramen,34.0482566,-117.8110954,rlmNnNIce_1sm6KyKGSAuA,,KOJI RAMEN JAPANESE RESTAURANT,3520 W TEMPLE AVE,POMONA,,
933,Tacos and Fries,,104,4.5,$,"Mexican, Fast Food",34.06159,-117.77239,-6dJLQ5gihUgJ1dw0tw8IA,,TACOS AND FRIES MEXICAN FOOD,1382 W HOLT AVE,POMONA,,
934,Fresh Coast Bistro,,1,4,,"Cafes, Sushi Bars, Delis",34.057555,-118.4471134,of5sJVLoEqigMlWqsRM4vA,,FRESH COAST BISTRO,10990 WILSHIRE BLVD STE 180,LOS ANGELES,,
935,Calita Cafe,,44,3.5,$,"Bubble Tea, Taiwanese",33.987394,-117.870503,r9gMFCANjTrzt4dwfVg1IQ,,CALITA CAFE,19745 E COLIMA RD STE 2,ROWLAND HEIGHTS,,
936,Golden Spoon Frozen Yogurt,,92,3.5,$,Ice Cream & Frozen Yogurt,34.46247,-118.55925,e7J7TQU672qfXzWY8t_oDA,,GOLDEN SPOON,23886 COPPERHILL DR,VALENCIA,,
937,Black Elephant Coffee,,194,4.5,$,"Coffee & Tea, Salad, Sandwiches",34.1178922,-118.2613927,kuSagptKgRRFEWVR6KGT-w,,BLACK ELEPHANT COFFEE,3195 N GLENDALE BLVD,LOS ANGELES,,
938,H Mart - Arcadia,,340,3,$$,"Grocery, Seafood Markets, Food Court",34.13160236,-118.0657359,BS7QS0JXfpfVGm5lEWzNvA,,H MART - TRAY WASHING ROOM,1101 W HUNTINGTON DR,ARCADIA,,
939,novin herbs and spices,,50,5,$,"Herbs & Spices, Coffee & Tea",34.200302,-118.2287,8pQ7zQVCjUAR1_pbjppNQw,,NOVIN HERBS & SPICES,3405 OCEAN VIEW BLVD,GLENDALE,,
940,Del Taco,,35,2,$,"Fast Food, Mexican",33.87988,-118.35206,h0QBf5weuUcubn51NLrYxg,,DEL TACO #1228,16606 HAWTHORNE BLVD,LAWNDALE,,
941,The Noodle - Arcadia,,129,2.5,$$,Cantonese,34.125625,-118.0545633,Cjkq0uU70prEcNY5sm8sXQ,,THE NOODLE- ARCADIA,1212 S BALDWIN AVE,ARCADIA,,
942,,,,,,,,,,,PAPILLION BAKERY #5,1827 W GLENOAKS BLVD,GLENDALE,,
943,Menkoi Ya Ramen,,417,4,$$,Ramen,34.0967349,-117.7182868,9k6K97x1ZYpnE8WXJGBBVA,,MENKOI YA RAMEN,333 BONITA AVE,CLAREMONT,,
944,,,,,,,,,,,CAKE GEEK INC,18340 COLIMA RD STE 1-C,ROWLAND HEIGHTS,,
945,Carl's Jr,,34,2,$,"Burgers, Fast Food",34.6898033,-118.1719047,c6x-B7v2D4VqROeadTyhIA,,CARL'S JR # 586,44400 VALLEY CENTRAL WAY,LANCASTER,,
946,,,,,,,,,,,700 SOUTH VERMONT CORP,700 S VERMONT AVE,LOS ANGELES,,
947,El Centro Bar,,2,4,$$$,Bars,34.100235,-118.323967,yu4GutnfvOqoiuLF-1KT7Q,,EL CENTRO,1611 N EL CENTRO AVE,LOS ANGELES,,
948,,,,,,,,,,,FLIP'S MINI MARKET,5902 SANTA MONICA BLVD,LOS ANGELES,,
949,Arrow Liquor Box,,3,2.5,$$,"Beer, Wine & Spirits, Convenience Stores",34.103661,-117.807496,#NAME?,,ARROW LIQUOR BOX,105 W ARROW HWY # 12&13,SAN DIMAS,,
950,The Coffee Bean & Tea Leaf,,64,3.5,$,Coffee & Tea,33.873033,-118.3644797,lywb1VSKKbOF6jlG5VBhUg,,THE COFFEE BEAN & TEA LEAF #377,2521 ARTESIA BLVD,REDONDO BEACH,,
951,Caffe Luxxe,,59,4,$$,Coffee Roasteries,34.053498,-118.462499,il3mj97wZQ_i1itQBxa1DQ,,CAFFE LUXXE,11640 SAN VICENTE BLVD STE 101,LOS ANGELES,,
952,Hongkong Banjum by Paik's Noodle,,518,4.5,$$,"Korean, Noodles, Chinese",34.26386,-118.52304,Fl36wxbYbuTLlruOkjblsg,,HONGKONG BANJUM,10650 ZELZAH AVE,GRANADA HILLS,,
953,Kashcool Kitchen,,394,4.5,$$,"Persian/Iranian, Middle Eastern",34.182087,-118.449166,ATBCn9WNmSbjq1GtonS2gg,,KASHCOOL KITCHEN,6159 VAN NUYS BLVD,VAN NUYS,,
954,,,,,,,,,,,COCINA GONZALEZ,538 1/2 MISSION RD,LOS ANGELES,,
955,Ono Hawaiian BBQ,,50,3,$,"Barbeque, Hawaiian, Seafood",33.8894919,-118.1512045,Z9OvHpGxmGOGzOpFZ-YjPQ,,ONO HAWAIIAN BBQ,8509 ALONDRA BLVD # A,PARAMOUNT,,
956,QWENCH juice bar,,95,4.5,$$,Juice Bars & Smoothies,34.15465,-118.44803,57N_fmeTtznuS7mCHDTl7Q,,QUENCH JUICE BAR,4550 VAN NUYS BLVD # C,SHERMAN OAKS,,
957,,,,,,,,,,,EARTH BAR OCEAN AVE,1447 OCEAN AVE,SANTA MONICA,,
958,Tomboloco Peruvian Restaurant,,55,4,$$,Peruvian,34.0764049,-118.2982733,BiLyUMrDId2xXIuLZ9C7MA,,TOMBO LOCO PERUVIAN RESTAURANT,4103 BEVERLY BLVD,LOS ANGELES,,
959,Pinkberry,,141,3.5,$,Ice Cream & Frozen Yogurt,33.90441839,-118.3955732,lYFfigL1aEiWTvUY-gIAvA,,PINKBERRY,2004 PARK PL,EL SEGUNDO,,
960,SamSik E,,11,4.5,,Korean,34.0225099,-118.26034,BI8e2lBcSJ4NF8aPwmAduw,,SAM SIK E,2424 S SAN PEDRO ST,LOS ANGELES,,
961,Waypoint Kitchen,,10,3,,American (New),33.9461299,-118.39268,L-E-XwfvActSa18EzwI7rQ,,WAYPOINT KITCHEN - LEVEL 1,6151 W CENTURY BLVD,LOS ANGELES,,
962,Bella Go+Go Marketplace & 76 Gas Station,,15,4.5,$$,"Convenience Stores, Gas Stations",34.1650049,-118.41396,0bfw98Sa2V7l0WQOgnbylA,,BELLA MARKETPLACE GO + GO,12903 MAGNOLIA BLVD,SHERMAN OAKS,,
963,Weiland Taphouse & BBQ,,170,4,$$,"Barbeque, Bars",33.78901,-118.31754,hEh8YG2huKigaM3lH8H4Eg,,WEILAND TAPHOUSE & BBQO,2104 PACIFIC COAST HWY STE 3,LOMITA,,
964,Wendy's,,117,2.5,$,"Burgers, Fast Food",34.09588,-118.292167,12N6ti4JfO74nFDybadpzg,,WENDY'S #34860,1305 N VERMONT BLVD,LOS ANGELES,,
965,Magic Wok,,80,3.5,$,Chinese,34.13972229,-117.9792354,pDO9PQty6ia6ggWfeggr5w,,MAGIC WOK FOOD,1167 W HUNTINGTON DR,DUARTE,,
966,La California Meat Market,,1,5,,Meat Shops,33.9569089,-118.2058406,6uuRVvGI0RR0ya59bYFihQ,,LA CALIFORNIA MEAT MARKET,8611 CALIFORNIA AVE STE D,SOUTH GATE,,
967,Vegi Wokery,,397,4,$,"Chinese, Vegetarian, Vegan",33.8658905,-118.0919049,lShle4DULpLZRrccILOdqQ,,VEGI WOKERY,11329 183RD ST,CERRITOS,,
968,Que Ricos,,432,3,$,Mexican,34.18627,-118.41521,jjW5A3fDXZvywaDKgpxqCA,,QUE RICOS FRESH MEXICAN KITCHEN,12940 VICTORY BLVD,NORTH HOLLYWOOD,,
969,Crawford's Pass,,145,4,$$,"American (Traditional), Dive Bars",34.154553,-118.345922,zNe9KBsg1eMYEM2DNvaLtw,,CRAWFORD'S,259 N PASS AVE,BURBANK,,
970,,,,,,,,,,,MAHBUB & SONS MINI MARKET,2313 S HOOVER ST,LOS ANGELES,,
971,Gelato-go - Beverly Hills,,112,5,$$,"Gelato, Desserts, Coffee & Tea",34.06305,-118.39872,UMsqMvwSVyiOVk6_4uOx1w,,GELATO -GO,252 S BEVERLY DR,BEVERLY HILLS,,
972,Lisa's Donut Alley,,7,4.5,,"Donuts, Juice Bars & Smoothies, Sandwiches",34.13192,-117.99305,4cmUXXKU0lU9J-UYQ5id6A,,LISA'S DONUT ALLEY,454 E DUARTE RD,MONROVIA,,
973,Ranch House Cafe and Grill,,156,4,$,American (Traditional),33.9999084,-117.8431091,J1W6pvpZHf6u6mnTzzbQCA,,JASMIN GRILL AND CAFE,21130 GOLDEN SPRINGS DR,DIAMOND BAR,,
974,Sweetfin,,185,3.5,$$,"Japanese, Poke, Gluten-Free",34.048685,-118.258517,pQ56izfmcwAOwjwmLTBZFQ,,SWEETFIN POKE,735 W 7TH ST # G,LOS ANGELES,,
975,,,,,,,,,,,PUPUSERIA ACAJUTLA NO. 2,6607 ATLANTIC AVE UNIT 1,BELL,,
976,,,,,,,,,,,SCHWARTZ CATERING,6025 MONTE VISTA ST,LOS ANGELES,,
977,Chipotle Mexican Grill,,116,2,$,"Mexican, Fast Food",33.9307059,-118.3255833,uovoWQn5NhfcCEBqeoiRmw,,CHIPOTLE MEXICAN GRILL #2877,2944 W IMPERIAL HWY,INGLEWOOD,,
978,,,,,,,,,,,LOXSMITH,2811 WILSHIRE BLVD STE 2811,SANTA MONICA,,
979,DB Chevron,,18,3.5,,"Gas Stations, Convenience Stores",33.98391,-117.84068,84lxzjs7ZgnukKR2KIrchg,,DB CHEVRON,21324 PATHFINDER RD,DIAMOND BAR,,
980,,,,,,,,,,,LAS CHAMPAS #4,8120 AVALON BLVD,LOS ANGELES,,
981,Circle K,,6,3,,Convenience Stores,33.9177319,-118.0898315,V46lDa81ZflTWtpK3Qy9xw,,CIRCLE K NORWALK,11405 FIRESTONE BLVD STE A,NORWALK,,
982,Viale Dei Romani,,135,4,$$$,"Italian, Mediterranean",34.0818212,-118.3865051,2h9rr_gTMnWOZ2yB4T7HHA,,VIALE DEL ROMANI - OUTDOOR BAR,627 N LA PEER DR,WEST HOLLYWOOD,,
983,,,,,,,,,,,ESPERANZA LA MICHOACANA ICE CREAM SHOP,716 W ANAHEIM ST,WILMINGTON,,
984,,,,,,,,,,,HARRY'S MARKET,11243 ELLIOT AVE,EL MONTE,,
985,BAMBU,,570,4,$,"Juice Bars & Smoothies, Bubble Tea, Coffee & Tea",34.079697,-118.094999,Pfb_tjxpTT7CH8Oo4eD-HA,,BAMBU DESSERTS & DRINKS,432 E VALLEY BLVD UNIT D,SAN GABRIEL,,
986,The Oaks Club at Valencia,,61,4,,"Golf, Venues & Event Spaces",34.402728,-118.583019,x1ceztN01yTnzSoTnXzO4w,,THE OAKS CLUB AT VALENCIA - LOUNGE,26550 HERITAGE VIEW LN,STEVENSON RANCH,,
987,La Ternera Meat Market,,1,5,$,"Grocery, Meat Shops",34.19514847,-118.4460068,uraprMiicD8IhE-TEJADwg,,LA TERNERA MEAT MARKET,6841 LENNOX AVE,VAN NUYS,,
988,The Hearth & Hound,,118,4,$$$,American (New),34.09762,-118.33254,F2ukIKZhQvINLNfIplZhAw,,THE HEARTH & HOUND,6530 W SUNSET BLVD,LOS ANGELES,,
989,Element Palmdale,,42,4,$$,"Hotels, Venues & Event Spaces",34.59535943,-118.1432179,QU9yTqyoAMtroDctOhW13w,,ELEMENT BY WESTIN,39325 TRADE CENTER DR,PALMDALE,,
990,The NoMad Restaurant,,351,4,$$$$,"American (New), Cocktail Bars, Tapas/Small Plates",34.04697,-118.25557,77OCLqNangVVY-GHXAE7ng,,NOMAD HOTEL - BASEMENT RESTAURANT,649 S OLIVE ST,LOS ANGELES,,
991,Booka's Fusion Kitchen,,30,4,$$,Asian Fusion,33.79829,-118.30895,op2eBwT7AoCuFxuIsDnUgg,,BOOKAS'S FUSION KITCHEN,1737 LOMITA BLVD,LOMITA,,
992,Just Snacks,,1,4,,Specialty Food,33.995713,-117.889799,A_nMiAGhjTH_OJI3ppC69Q,,JUST SNACKS INC,18922 E GALE AVE # D,ROWLAND HEIGHTS,,
993,El Mexicano Market,,3,3.5,,Grocery,33.88845,-118.20182,uPXKuYAR_RdVkVj8vZXcpQ,,EL MEXICANO MARKET - MAIN MARKET,1900 E ALONDRA BLVD,COMPTON,,
994,,,,,,,,,,,WESTERN REFINING RETAIL LLC #68540,15540 RINALDI ST,GRANADA HILLS,,
995,Cheers Sports Bar,,62,4.5,$$,Sports Bars,34.10696411,-117.8625641,BQH9iLxCNtxTDIpAhoPx2g,,CHEERS SPORTS BAR,129 E ARROW HWY,GLENDORA,,
996,Joy,,888,4.5,$$,"Taiwanese, Chinese, Coffee & Tea",34.12083,-118.20465,xU6pcazbyB1lxA631YJEkg,,JOY,5100 YORK BLVD,LOS ANGELES,,
997,Fiesta Martin Bar & Grill,,612,4,$$,"Mexican, Bars, Diners",33.96654991,-118.3512728,z3mpVlEPfq9Ur49vL1uoog,,FIESTA MARTIN BAR & GRILL,300 E FLORENCE AVE,INGLEWOOD,,
998,Bravo Gyeongnam Market,,2,4,,International Grocery,33.89117,-118.00168,mvQehZpzbOexYuWMC8eQug,,BRAVO KYUNGNAM MARKET,15524 LA MIRADA BLVD,LA MIRADA,,
999,,,,,,,,,,,STARBUCKS,1001 S OLIVE ST,LOS ANGELES,,
1000,Domino's Pizza,,96,2.5,$,"Pizza, Chicken Wings, Sandwiches",34.04824066,-117.7501526,cVl1OIc82EVH4VAmxsV05A,,DOMINO'S PIZZA #8207,1285 S GAREY AVE STE H,POMONA,,
1001,,,,,,,,,,,WIENERSCHITZEL #24,509 W ROUTE 66,GLENDORA,,
1002,,,,,,,,,,,7 - ELEVEN  STORE  37275B,2614 N WILMNGTON AVE,COMPTON,,
1003,BullWheel Bar and Grill,,16,3,$,American (Traditional),34.3787623,-117.6903484,lc5kHg_1dIDz3W483oZWFg,,MOUNTAIN HIGH RESORT - BULLWHEEL BAR AND GRILL,24510 STATE HIGHWAY 2,WRIGHTWOOD,,
1004,,,,,,,,,,,TARGET STORE  T-3217 - MAIN MARKET,3131 S HOOVER ST # 9-A,LOS ANGELES,,
1005,Tutti Frutti Frozen Yogurt,,29,4,$,Ice Cream & Frozen Yogurt,34.02490362,-118.2785737,u_jjPmaEnZ4fY881NtLz2A,,TUTTI FRUTTI FROZEN YOGURT,3015 S FIGUEROA ST,LOS ANGELES,,
1006,,,,,,,,,,,SHORTY MARKET,5504 S CENTRAL AVE,LOS ANGELES,,
